continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_vaccinations,people_vaccinated,people_fully_vaccinated,population_density,median_age,gdp_per_capita,life_expectancy,human_development_index,population,death_rate,vaccination_rate,fully_vaccinated_rate
South America,Brazil,2020-09-20,4495183.0,39797.0,135793.0,858.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,3.0208558806170958,,
South America,Brazil,2020-09-21,4528240.0,33057.0,136532.0,739.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,3.015122873345936,,
South America,Brazil,2020-09-22,4544629.0,16389.0,136895.0,363.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,3.0122370824989235,,
South America,Brazil,2020-09-23,4558068.0,13439.0,137272.0,377.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,3.011626855939841,,
South America,Brazil,2020-09-24,4591604.0,33536.0,138108.0,836.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,3.0078377839203903,,
South America,Brazil,2020-09-25,4624885.0,33281.0,138977.0,869.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,3.004982826600013,,
South America,Brazil,2020-09-26,4657702.0,32817.0,139808.0,831.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,3.0016518875617204,,
South America,Brazil,2020-09-27,4689613.0,31911.0,140537.0,729.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.996771801852306,,
South America,Brazil,2020-09-28,4717991.0,28378.0,141406.0,869.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.997165530837172,,
South America,Brazil,2020-09-29,4732309.0,14318.0,141741.0,335.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.9951763504876796,,
South America,Brazil,2020-09-30,4745464.0,13155.0,142058.0,317.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.9935534228054412,,
South America,Brazil,2020-10-01,4777522.0,32058.0,142921.0,863.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.991529918648203,,
South America,Brazil,2020-10-02,4810935.0,33413.0,143952.0,1031.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.9921834321187046,,
South America,Brazil,2020-10-03,4847092.0,36157.0,144680.0,728.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.9848824821150495,,
South America,Brazil,2020-10-04,4880523.0,33431.0,145388.0,708.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.978943035408295,,
South America,Brazil,2020-10-05,4906833.0,26310.0,145987.0,599.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.9751776757024335,,
South America,Brazil,2020-10-06,4915289.0,8456.0,146352.0,365.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.977485148889516,,
South America,Brazil,2020-10-07,4927235.0,11946.0,146675.0,323.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.9768216859963044,,
South America,Brazil,2020-10-08,4969141.0,41906.0,147494.0,819.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.9681991313991696,,
South America,Brazil,2020-10-09,5000694.0,31553.0,148228.0,734.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.9641485761776267,,
South America,Brazil,2020-10-10,5028444.0,27750.0,148957.0,729.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.9622881352561548,,
South America,Brazil,2020-10-11,5055888.0,27444.0,149639.0,682.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.9596976831765263,,
South America,Brazil,2020-10-12,5082637.0,26749.0,150198.0,559.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.9551195570330915,,
South America,Brazil,2020-10-13,5094979.0,12342.0,150488.0,290.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.9536529983734967,,
South America,Brazil,2020-10-14,5103408.0,8429.0,150689.0,201.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.9527131673579694,,
South America,Brazil,2020-10-15,5113628.0,10220.0,150998.0,309.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.9528546073355355,,
South America,Brazil,2020-10-16,5140863.0,27235.0,151747.0,749.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.9517806640636017,,
South America,Brazil,2020-10-17,5169386.0,28523.0,152460.0,713.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.949286433630609,,
South America,Brazil,2020-10-18,5200300.0,30914.0,153214.0,754.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.946253100782647,,
South America,Brazil,2020-10-19,5224362.0,24062.0,153675.0,461.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.9415074989060863,,
South America,Brazil,2020-10-20,5235344.0,10982.0,153905.0,230.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.939730416950634,,
South America,Brazil,2020-10-21,5250727.0,15383.0,154176.0,271.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.9362791095404503,,
South America,Brazil,2020-10-22,5273954.0,23227.0,154837.0,661.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.935880745262473,,
South America,Brazil,2020-10-23,5298772.0,24818.0,155403.0,566.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.932811602386364,,
South America,Brazil,2020-10-24,5323630.0,24858.0,155900.0,497.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.9284529540933537,,
South America,Brazil,2020-10-25,5353656.0,30026.0,156471.0,571.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.9226943232811373,,
South America,Brazil,2020-10-26,5380635.0,26979.0,156903.0,432.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.9160684566041,,
South America,Brazil,2020-10-27,5394128.0,13493.0,157134.0,231.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.913056568179324,,
South America,Brazil,2020-10-28,5409854.0,15726.0,157397.0,263.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.90945005170195,,
South America,Brazil,2020-10-29,5439641.0,29787.0,157946.0,549.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.903610734605464,,
South America,Brazil,2020-10-30,5468270.0,28629.0,158456.0,510.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.897735481239953,,
South America,Brazil,2020-10-31,5494376.0,26106.0,158969.0,513.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.8933039893884223,,
South America,Brazil,2020-11-01,5516658.0,22282.0,159477.0,508.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.890826293745235,,
South America,Brazil,2020-11-02,5535605.0,18947.0,159884.0,407.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.8882841170928923,,
South America,Brazil,2020-11-03,5545705.0,10100.0,160074.0,190.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.886449964431934,,
South America,Brazil,2020-11-04,5554206.0,8501.0,160253.0,179.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.8852548861169356,,
South America,Brazil,2020-11-05,5566049.0,11843.0,160496.0,243.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.8834816222422766,,
South America,Brazil,2020-11-06,5590025.0,23976.0,161106.0,610.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.882026466786821,,
South America,Brazil,2020-11-07,5612319.0,22294.0,161736.0,630.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.8818034042612335,,
South America,Brazil,2020-11-08,5631181.0,18862.0,162015.0,279.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.877105175628345,,
South America,Brazil,2020-11-09,5653561.0,22380.0,162269.0,254.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.8702087056281873,,
South America,Brazil,2020-11-10,5664115.0,10554.0,162397.0,128.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.8671204592420882,,
South America,Brazil,2020-11-11,5675032.0,10917.0,162628.0,231.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.865675471081044,,
South America,Brazil,2020-11-12,5700044.0,25012.0,162829.0,201.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.856627071650675,,
South America,Brazil,2020-11-13,5748375.0,48331.0,163373.0,544.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.842072759692957,,
South America,Brazil,2020-11-14,5781582.0,33207.0,164281.0,908.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.8414541210346926,,
South America,Brazil,2020-11-15,5810652.0,29070.0,164737.0,456.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.8350863207777715,,
South America,Brazil,2020-11-16,5848959.0,38307.0,165658.0,921.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.8322646816296713,,
South America,Brazil,2020-11-17,5863093.0,14134.0,165798.0,140.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.827824835799125,,
South America,Brazil,2020-11-18,5876464.0,13371.0,166014.0,216.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.8250662303044827,,
South America,Brazil,2020-11-19,5911758.0,35294.0,166699.0,685.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.8197872781666637,,
South America,Brazil,2020-11-20,5945849.0,34091.0,167455.0,756.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.8163345554184103,,
South America,Brazil,2020-11-21,5981767.0,35918.0,168061.0,606.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.809554434333534,,
South America,Brazil,2020-11-22,6020164.0,38397.0,168613.0,552.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.800804097695677,,
South America,Brazil,2020-11-23,6052786.0,32622.0,168989.0,376.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.7919209435126238,,
South America,Brazil,2020-11-24,6071401.0,18615.0,169183.0,194.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.78655618365514,,
South America,Brazil,2020-11-25,6087608.0,16207.0,169485.0,302.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.784098450491556,,
South America,Brazil,2020-11-26,6118708.0,31100.0,170115.0,630.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.780243803103531,,
South America,Brazil,2020-11-27,6166606.0,47898.0,170769.0,654.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.769254270501472,,
South America,Brazil,2020-11-28,6204220.0,37614.0,171460.0,691.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.7636028380682824,,
South America,Brazil,2020-11-29,6238350.0,34130.0,171974.0,514.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.7567225307974064,,
South America,Brazil,2020-11-30,6290272.0,51922.0,172561.0,587.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.743299494839015,,
South America,Brazil,2020-12-01,6314740.0,24468.0,172833.0,272.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.736977294393752,,
South America,Brazil,2020-12-02,6335878.0,21138.0,173120.0,287.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.732375844358114,,
South America,Brazil,2020-12-03,6386787.0,50909.0,173817.0,697.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.72150926592667,,
South America,Brazil,2020-12-04,6436650.0,49863.0,174515.0,698.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.711270614372383,,
South America,Brazil,2020-12-05,6487084.0,50434.0,175270.0,755.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.7018302830670917,,
South America,Brazil,2020-12-06,6533968.0,46884.0,175964.0,694.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.693064918591582,,
South America,Brazil,2020-12-07,6577177.0,43209.0,176628.0,664.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.6854682487638692,,
South America,Brazil,2020-12-08,6603540.0,26363.0,176941.0,313.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.6794870629995424,,
South America,Brazil,2020-12-09,6623911.0,20371.0,177317.0,376.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.6769230444068466,,
South America,Brazil,2020-12-10,6674999.0,51088.0,178159.0,842.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.6690490889961183,,
South America,Brazil,2020-12-11,6728452.0,53453.0,178995.0,836.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.6602701483194053,,
South America,Brazil,2020-12-12,6781799.0,53347.0,179765.0,770.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.65069784580758,,
South America,Brazil,2020-12-13,6836227.0,54428.0,180437.0,672.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.639423764014858,,
South America,Brazil,2020-12-14,6880127.0,43900.0,181123.0,686.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.6325531490915792,,
South America,Brazil,2020-12-15,6901952.0,21825.0,181402.0,279.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.628270958708493,,
South America,Brazil,2020-12-16,6927145.0,25193.0,181835.0,433.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.6249630980728713,,
South America,Brazil,2020-12-17,6970034.0,42889.0,182799.0,964.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.6226414390518036,,
South America,Brazil,2020-12-18,7040608.0,70574.0,183735.0,936.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.60964678050532,,
South America,Brazil,2020-12-19,7110434.0,69826.0,184827.0,1092.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.5993771969474717,,
South America,Brazil,2020-12-20,7162978.0,52544.0,185650.0,823.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.5917991092531625,,
South America,Brazil,2020-12-21,7213155.0,50177.0,186356.0,706.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.583557403105853,,
South America,Brazil,2020-12-22,7238600.0,25445.0,186764.0,408.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.5801121763876993,,
South America,Brazil,2020-12-23,7263619.0,25019.0,187291.0,527.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.5784805067556547,,
South America,Brazil,2020-12-24,7318821.0,55202.0,188259.0,968.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.572258564596675,,
South America,Brazil,2020-12-25,7365517.0,46696.0,189220.0,961.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.56899821153084,,
South America,Brazil,2020-12-26,7425593.0,60076.0,190006.0,786.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.5587990077021456,,
South America,Brazil,2020-12-27,7448560.0,22967.0,190488.0,482.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.5573802184583325,,
South America,Brazil,2020-12-28,7465806.0,17246.0,190795.0,307.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.5555847553499245,,
South America,Brazil,2020-12-29,7484285.0,18479.0,191139.0,344.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.553871211478451,,
South America,Brazil,2020-12-30,7504833.0,20548.0,191570.0,431.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.5526217572063232,,
South America,Brazil,2020-12-31,7563551.0,58718.0,192681.0,1111.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.5474938953938433,,
South America,Brazil,2021-01-01,7619200.0,55649.0,193875.0,1194.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.5445584838303232,,
South America,Brazil,2021-01-02,7675973.0,56773.0,194949.0,1074.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.5397301423545913,,
South America,Brazil,2021-01-03,7700578.0,24605.0,195411.0,462.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.5376147089218497,,
South America,Brazil,2021-01-04,7716405.0,15827.0,195725.0,314.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.536479098751297,,
South America,Brazil,2021-01-05,7733746.0,17341.0,196018.0,293.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.534580266794384,,
South America,Brazil,2021-01-06,7753752.0,20006.0,196561.0,543.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.535043679498648,,
South America,Brazil,2021-01-07,7810400.0,56648.0,197732.0,1171.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.5316501075489093,,
South America,Brazil,2021-01-08,7873830.0,63430.0,198974.0,1242.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.5270294126238437,,
South America,Brazil,2021-01-09,7961673.0,87843.0,200498.0,1524.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.518289811701636,,
South America,Brazil,2021-01-10,8013708.0,52035.0,201460.0,962.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.5139423597665402,,
South America,Brazil,2021-01-11,8075998.0,62290.0,202631.0,1171.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.509052132008948,,
South America,Brazil,2021-01-12,8105790.0,29792.0,203100.0,469.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.5056163557160995,,
South America,Brazil,2021-01-13,8131612.0,25822.0,203580.0,480.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.5035626392405343,,
South America,Brazil,2021-01-14,8195637.0,64025.0,204690.0,1110.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.4975483906864104,,
South America,Brazil,2021-01-15,8256536.0,60899.0,205964.0,1274.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.4945570394170145,,
South America,Brazil,2021-01-16,8324294.0,67758.0,207095.0,1131.0,,,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.48783860829519,,
South America,Brazil,2021-01-17,8393492.0,69198.0,208246.0,1151.0,112.0,112.0,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.48104126387444,5.201717399016459e-05,
South America,Brazil,2021-01-18,8455059.0,61567.0,209296.0,1050.0,1109.0,1109.0,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.4753937258155148,0.0005150629103133262,
South America,Brazil,2021-01-19,8488099.0,33040.0,209847.0,551.0,13527.0,13527.0,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.4722496756929906,0.006282467076472826,
South America,Brazil,2021-01-20,8511770.0,23671.0,210299.0,452.0,105824.0,105824.0,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.4706847107005947,0.0491487983958498,
South America,Brazil,2021-01-21,8573864.0,62094.0,211491.0,1192.0,193699.0,193699.0,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.4666941299745364,0.08996138022072225,
South America,Brazil,2021-01-22,8638249.0,64385.0,212831.0,1340.0,462269.0,462269.0,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.4638210822586846,0.21469577681481603,
South America,Brazil,2021-01-23,8697368.0,59119.0,214147.0,1316.0,573268.0,573268.0,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.4622046577769274,0.26624804731244356,
South America,Brazil,2021-01-24,8753920.0,56552.0,215243.0,1096.0,613954.0,613954.0,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.458818449334698,0.28514421464247774,
South America,Brazil,2021-01-25,8816254.0,62334.0,216445.0,1202.0,801759.0,801759.0,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.4550676511815563,0.3723681910819676,
South America,Brazil,2021-01-26,8844577.0,28323.0,217037.0,592.0,1045746.0,1045746.0,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.4538991519888405,0.4856852824242737,
South America,Brazil,2021-01-27,8871393.0,26816.0,217664.0,627.0,1327546.0,1327546.0,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.453549290398926,0.6165642076959558,
South America,Brazil,2021-01-28,8933356.0,61963.0,218878.0,1214.0,1563098.0,1563098.0,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.4501206489476073,0.7259637556221277,
South America,Brazil,2021-01-29,8996876.0,63520.0,220161.0,1283.0,1923813.0,1923813.0,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.447082742943217,0.8934938887994688,
South America,Brazil,2021-01-30,9058687.0,61811.0,221547.0,1386.0,2046523.0,2046523.0,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.445685561273946,0.9504852050524429,
South America,Brazil,2021-01-31,9118513.0,59826.0,222666.0,1119.0,2084119.0,2084119.0,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.441911307249329,0.9679462557072128,
South America,Brazil,2021-02-01,9176975.0,58462.0,223945.0,1279.0,2292551.0,2292551.0,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.440292144197843,1.0647502165029092,
South America,Brazil,2021-02-02,9204731.0,27756.0,224504.0,559.0,2521704.0,2521704.0,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.4390066369131267,1.1711778189258395,
South America,Brazil,2021-02-03,9229322.0,24591.0,225099.0,595.0,2802134.0,2802134.0,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.438954887477108,1.301420462694249,
South America,Brazil,2021-02-04,9283418.0,54096.0,226309.0,1210.0,3074906.0,3074906.0,,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.43777668957705,1.4281064321910808,
South America,Brazil,2021-02-05,9339420.0,56002.0,227563.0,1254.0,3401383.0,3399421.0,1962.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.4365859978456905,1.5788238716323153,0.0009112294229348477
South America,Brazil,2021-02-06,9396293.0,56873.0,228795.0,1232.0,3553681.0,3534004.0,19677.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.434949612575938,1.6413294727673005,0.009138767255397041
South America,Brazil,2021-02-07,9447165.0,50872.0,230034.0,1239.0,3605538.0,3579850.0,25688.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.4349527080346327,1.6626221456133101,0.011930510405887036
South America,Brazil,2021-02-08,9497795.0,50630.0,231012.0,978.0,3820207.0,3786591.0,33616.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.4322698057812366,1.7586407399695654,0.015612583221905115
South America,Brazil,2021-02-09,9524640.0,26845.0,231534.0,522.0,4120332.0,4069677.0,50655.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.430895025953737,1.8901169338640273,0.023526160254212388
South America,Brazil,2021-02-10,9548079.0,23439.0,232170.0,636.0,4406835.0,4326075.0,80760.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.4315885949414535,2.0091981782991186,0.037508097959336545
South America,Brazil,2021-02-11,9599565.0,51486.0,233520.0,1350.0,4696136.0,4586270.0,109866.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.4326102276509403,2.1300428978202874,0.05102606105003056
South America,Brazil,2021-02-12,9659167.0,59602.0,234850.0,1330.0,5125206.0,4946738.0,178468.0,25.04,33.5,14103.452,75.88,0.765,215313504.0,2.4313690818266216,2.297458314551418,0.08288750899711335
